Cluster_type,zonal_winds,meridional_winds,Humidity,air_temp,sea_surface_temp,zonal_winds:meridional_winds,zonal_winds:Humidity,zonal_winds:air_temp,zonal_winds:sea_surface_temp,meridional_winds:Humidity,meridional_winds:air_temp,meridional_winds:sea_surface_temp,Humidity:air_temp,Humidity:sea_surface_temp,air_temp:sea_surface_temp,zonal_winds_squared,meridional_winds_squared,Humidity_squared,air_temp_squared,sea_surface_temp_squared,month_8,month_4,month_1,month_11,month_6,month_7,month_5,month_2,month_10,month_12,month_9,month_3
1,-0.613825456,0.152085487,-1.086924907,-0.146837518,-0.316733541,-0.085498665,-0.453334985,-0.614245469,-0.602013237,0.163084942,0.155582415,0.158380688,-1.1153274,-1.133123385,-0.270525546,42.25,0.04,5745.64,708.6244,723.61,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.431352172,0.438569709,-1.244499028,-0.517783045,-0.380552316,-0.420064607,-0.26306545,-0.391908101,-0.413202009,0.427424199,0.434162909,0.435948903,-1.51865971,-1.309141839,-0.479405434,36,0.25,5625,682.7769,718.24,0,0,0,0,0,0,0,0,0,1,0,0
0,0.554003561,-0.7482935,-0.929350786,-0.396657975,0.015124088,0.429577274,0.615739179,0.56616756,0.531714197,-0.683643997,-0.719622998,-0.734744555,-1.142996305,-0.76099781,-0.207126254,10.89,5.76,5867.56,691.1641,751.8564,0,0,0,1,0,0,0,0,0,0,0,0
0,0.699982189,-0.298104007,-1.323286088,0.322522128,0.468237388,0.106682237,0.778114398,0.672355887,0.651437986,-0.247629795,-0.300229752,-0.302592424,-1.015908342,-0.772364405,0.393160743,8.41,1.69,5565.16,742.0176,791.2969,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.394857515,-0.339030324,-0.692989605,0.564772268,0.257635431,0.456031325,-0.303258218,-0.471593814,-0.456474049,-0.307565433,-0.348283334,-0.33734018,-0.237232258,-0.382103228,0.391928147,34.81,1.96,6052.84,759.5536,772.84,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.102900261,0.233938122,-0.062693121,0.65561607,0.570347427,-0.186646508,-0.098640489,-0.178300041,-0.191184194,0.239184128,0.236237293,0.237897035,0.443108732,0.398212901,0.615424603,26.01,0,6561,766.1824,800.3241,0,0,0,0,0,0,1,0,0,0,0,0
0,1.101423413,0.92968552,-1.244499028,0.201397058,0.378891103,-0.424732969,1.140562266,1.086272813,1.070652667,0.87920037,0.93365051,0.941173305,-1.023579479,-0.76780321,0.283496817,3.24,2.89,5625,733.3264,783.4401,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.79629874,0.888759203,0.488816303,-0.063564032,-0.52095362,-1.058074078,-0.871749723,-0.806892247,-0.752659064,0.912230227,0.884142594,0.866460455,0.428475203,0.009504472,-0.344515632,49,2.56,7022.44,714.4929,706.4964,0,0,0,0,0,0,0,0,0,0,0,1
0,0.298540964,1.298022378,-0.239964007,0.860014626,0.468237388,-0.995829251,0.314427096,0.223521732,0.235609813,1.284594187,1.33713699,1.318875953,0.420282928,0.166046866,0.65729977,16,6.76,6416.01,781.2025,791.2969,0,0,0,0,0,0,0,0,1,0,0,0
0,1.466369981,-2.467198837,-0.299054302,1.480780609,1.106425135,0.224169347,1.457648451,1.438291015,1.434540954,-2.404610022,-2.640342265,-2.603674306,0.816701486,0.598881217,1.342852717,0.64,43.56,6368.04,827.7129,848.5569,0,0,1,0,0,0,0,0,0,0,0,0
0,3.619554732,-0.543661912,0.370635712,1.185538251,1.693557862,-0.940586968,3.632870374,3.733551494,3.807232886,-0.554335617,-0.580643312,-0.605966501,1.270924569,1.663883844,1.537910878,26.01,3.61,6922.24,805.4244,903.0025,0,0,0,0,0,0,0,0,0,1,0,0
0,0.554003561,-0.543661912,-0.811170195,0.02727977,0.091706617,0.30119732,0.606916376,0.54088267,0.526392543,-0.497110635,-0.536604294,-0.535480728,-0.732993441,-0.6050195,0.038562202,10.89,3.61,5959.84,720.9225,758.4516,0,0,0,0,0,0,0,0,0,1,0,0
0,0.626992875,-0.830146135,0.05548747,0.973569379,1.438282763,0.440470119,0.614937106,0.561337708,0.51251055,-0.825802898,-0.870570633,-0.901492403,0.796648131,1.174283238,1.277981453,9.61,6.76,6658.56,789.61,879.1225,0,0,0,0,0,0,1,0,0,0,0,0
0,0.11606768,1.011538155,-0.83086696,2.389218633,1.789286024,-0.85188809,0.196121331,-0.092060507,-0.078582822,0.974525142,1.098883935,1.085972868,0.919824092,0.622208818,2.229261782,20.25,3.61,5944.41,898.2009,912.04,0,0,0,0,0,0,0,0,0,1,0,0
0,0.444519591,0.070232851,-0.377841363,0.595053535,0.449091755,-0.07460582,0.468425108,0.393729539,0.388271418,0.079757337,0.06898901,0.071769946,0.091236973,0.032164876,0.516139868,12.96,0.16,6304.36,761.76,789.61,0,0,0,0,0,0,0,0,1,0,0,0
0,0.152562337,-1.198482993,1.020628961,0.51178005,0.704366854,1.011566401,0.046178243,0.098246598,0.062521655,-1.280540713,-1.221352695,-1.23640698,1.386749023,1.452140073,0.620685615,19.36,12.25,7482.25,755.7001,812.25,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.088255994,1.052464473,0.01609394,0.595053535,-0.118895339,-1.400420623,-1.087061759,-1.192322625,-1.104452682,1.056397023,1.072478703,1.042224097,0.474793867,-0.066373918,0.191274376,60.84,4,6625.96,761.76,740.3841,0,0,0,0,0,0,0,0,0,1,0,0
0,0.371530277,0.029306534,-1.717221391,0.261959593,0.398036736,-0.038815045,0.51280648,0.34108005,0.316832237,0.056967739,0.030509786,0.030829373,-1.434819176,-1.162043302,0.323886787,14.44,0.25,5270.76,737.6656,785.1204,0,0,0,0,0,1,0,0,0,0,0,0
0,0.590498218,-2.303493567,0.961538665,1.306663321,1.246826439,1.357025188,0.512984718,0.503625769,0.485566314,-2.443563168,-2.444401206,-2.451617767,1.958353024,1.844693978,1.337283557,10.24,38.44,7430.44,814.5316,861.4225,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.270729278,-0.093472419,-1.441466679,0.118123572,-0.163568482,0.329985552,-0.994734247,-1.309593615,-1.279475987,-0.057984198,-0.090624024,-0.08300611,-1.268305455,-1.319089125,-0.060405127,68.89,0.64,5476,727.3809,736.5796,0,0,0,0,0,0,0,0,0,0,1,0
0,1.904305863,-0.339030324,-0.555112249,0.557201951,0.627784325,-0.230217886,1.882034177,1.903981763,1.900266358,-0.312484774,-0.348071244,-0.349341532,-0.108636471,0.01208834,0.599578086,0.16,1.96,6162.25,759.0025,805.4244,0,0,1,0,0,0,0,0,0,0,0,0
0,0.663487532,1.625432919,-1.441466679,1.223389835,1.138334522,-0.980268045,0.752893659,0.586239493,0.571304082,1.502149511,1.700599018,1.704249415,-0.517590112,-0.403453502,1.230666733,9,11.56,5476,808.2649,851.4724,0,0,0,0,0,0,0,0,0,0,1,0
0,0.408024934,1.298022378,0.666087189,1.397507123,0.659693712,-0.935140546,0.345663383,0.302304413,0.334100737,1.34463022,1.3651026,1.330404345,1.731512473,1.10502222,1.035149655,13.69,6.76,7174.09,821.3956,808.2649,0,0,0,0,0,0,1,0,0,0,0,0
0,-1.015266681,0.233938122,-1.520253739,0.51178005,0.225726044,-0.186646508,-0.750369346,-1.105357929,-1.08647194,0.239184128,0.236237293,0.237897035,-1.077333033,-1.112622269,0.348013644,57.76,0,5416.96,755.7001,770.0625,0,0,1,0,0,0,0,0,0,0,0,0
0,0.626992875,0.438569709,-0.71268637,0.140834523,0.353363593,-0.307245859,0.668809674,0.60799435,0.583331559,0.434200842,0.440752855,0.444447397,-0.5587252,-0.328272636,0.239599506,9.61,0.25,6037.29,729,781.2025,0,0,0,0,0,0,0,0,0,1,0,0
0,0.809466159,0.233938122,-2.111156693,1.533772827,1.57230219,-0.186646508,0.9241808,0.727249272,0.704399199,0.239184128,0.236237293,0.237897035,-0.988114364,-0.714027207,1.648254582,6.76,0,4984.36,831.7456,891.6196,0,0,0,0,0,0,0,0,1,0,0,0
0,2.05028449,-2.303493567,0.449422772,1.427788391,0.953260076,-0.572564432,2.040131673,2.06734842,2.058303372,-2.362645036,-2.459429313,-2.409465236,1.535690002,1.148590124,1.224789424,0.64,38.44,6988.96,823.69,834.6321,0,0,0,0,0,0,0,0,0,1,0,0
0,0.918950129,-0.707367182,0.410029242,-0.222540687,-0.144422849,0.224947407,0.887374562,0.918637279,0.907925609,-0.723701484,-0.687809466,-0.685719328,0.232485968,0.243471937,-0.211403306,5.29,5.29,6955.56,703.3104,738.2089,0,0,0,0,0,0,0,0,0,1,0,0
0,1.648843265,-3.122019918,0.114577765,0.981139696,0.908586933,0.004756334,1.63263404,1.63781999,1.631522803,-3.131969657,-3.255706868,-3.25496935,0.860914756,0.815926164,0.973340041,0.09,67.24,6707.61,790.1721,830.5924,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.066405604,0.193011804,-1.933885807,0.26952991,0.03426972,-0.147743491,0.149110943,-0.105537572,-0.096724826,0.203293021,0.195076642,0.197325962,-1.637444223,-1.596187784,0.122774098,25,0.01,5112.25,738.2089,753.5025,1,0,0,0,0,0,0,0,0,0,0,0
0,1.13791807,-0.011619784,-0.397538128,0.716178605,0.295926696,-0.107284354,1.141408899,1.107507742,1.111237002,0.000345126,-0.016089463,-0.00916528,0.160221626,-0.100316001,0.487488647,2.89,0.36,6288.49,770.6176,776.1796,0,0,0,0,0,0,0,0,1,0,0,0
0,0.22555165,0.520422345,-0.653596074,1.829015185,1.916923573,-0.415396245,0.282344177,0.073481635,0.031881825,0.513261671,0.546207139,0.552415225,0.706178733,0.881687434,2.011018404,17.64,0.49,6084,854.3929,924.16,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.577330799,0.029306534,-1.205105498,0.595053535,0.276781064,0.062332798,-0.40244791,-0.663638571,-0.645849695,0.050442083,0.02717694,0.032233472,-0.714232506,-0.806828115,0.417585168,40.96,0.25,5655.04,761.76,774.5089,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.832793397,-0.298104007,0.213061591,0.557201951,0.48738302,0.531503177,-0.864798424,-0.923123381,-0.93913199,-0.29852991,-0.30633492,-0.303168843,0.637944517,0.573467112,0.519419735,50.41,1.69,6789.76,759.0025,792.9856,0,0,0,0,0,0,0,0,0,1,0,0
0,1.283896697,0.847832885,-0.003602825,0.466358148,0.576729305,-0.338368272,1.271166483,1.265305702,1.253309052,0.851340839,0.859555279,0.865307616,0.35958088,0.454621296,0.525516583,1.69,2.25,6609.69,752.4049,800.89,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.248878888,-0.666440865,0.05548747,0.110553256,0.423564246,0.754806492,-0.257718297,-0.275608555,-0.326254775,-0.66195874,-0.662298043,-0.674501315,0.150271382,0.38733154,0.264034512,30.25,4.84,6658.56,726.8416,787.3636,0,0,0,1,0,0,0,0,0,0,0,0
0,0.736476845,0.070232851,-1.323286088,1.299093004,1.202153297,-0.099503751,0.811355867,0.660206005,0.645968508,0.089395229,0.063353471,0.064793791,-0.347226925,-0.252012126,1.306989757,7.84,0.16,5565.16,813.9609,857.3184,0,0,0,0,0,1,0,0,0,0,0,0
1,-1.161245308,0.76598025,1.000932196,0.41336593,-0.259296644,-0.995829251,-1.337843244,-1.241578903,-1.153933319,0.803000789,0.775067628,0.756482548,1.289602122,0.64353483,0.025302548,64,1.69,7464.96,748.5696,728.4601,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.358362859,-0.093472419,-0.417234893,1.639757263,0.959641953,0.174373486,-0.304773245,-0.546572816,-0.504852726,-0.078866296,-0.1149841,-0.103816337,0.812323934,0.382382158,1.335603947,33.64,0.64,6272.64,839.8404,835.21,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.504341486,0.561348662,-0.850563725,0.383084663,0.257635431,-0.572564432,-0.385158782,-0.564359805,-0.568551319,0.548399818,0.567340414,0.566604015,-0.518840841,-0.516998142,0.303689157,38.44,0.64,5929,746.3824,772.84,0,0,0,0,0,1,0,0,0,0,0,0
0,2.707188312,0.684127615,0.410029242,-0.729751917,0.474619265,0.035878747,2.708347585,2.672790175,2.730928254,0.699694638,0.667007664,0.695396849,-0.155782006,0.734152187,-0.120537777,6.76,1.21,6955.56,668.2225,791.8596,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.79629874,0.438569709,-1.047531377,0.118123572,-0.310351663,-0.458967623,-0.628454252,-0.82987851,-0.783702049,0.429934067,0.440525616,0.436761802,-0.893503663,-1.095881713,-0.142442789,49,0.25,5776,727.3809,724.1481,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.650320113,0.806906567,0.173668061,1.397507123,0.99155134,-0.905574253,-0.675330962,-0.834886232,-0.819986058,0.816855258,0.844087843,0.836930035,1.233652845,0.93318284,1.232248475,43.56,1.96,6756.84,821.3956,838.1025,0,0,0,0,0,1,0,0,0,0,0,0
0,0.663487532,1.134317108,-0.968744316,1.548913461,1.138334522,-0.700166326,0.720810739,0.568589327,0.571304082,1.082901225,1.198096707,1.186713281,0.184791502,0.021319907,1.396609465,9,4.84,5836.96,832.8996,851.4724,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.540836142,-0.830146135,0.9418419,0.716178605,0.225726044,1.087816314,-0.674929926,-0.639667182,-0.601677274,-0.8845338,-0.857178651,-0.828479252,1.471875029,0.991319879,0.447103967,39.69,6.76,7413.21,770.6176,770.0625,0,1,0,0,0,0,0,0,0,0,0,0
0,-0.723309426,0.479496027,-0.929350786,1.639757263,0.908586933,-0.504095123,-0.578903966,-0.943085857,-0.885915444,0.469891159,0.499653337,0.493472624,0.288768773,-0.110542297,1.304942485,46.24,0.36,5867.56,839.8404,830.5924,0,0,0,0,0,1,0,0,0,0,0,0
0,0.371530277,0.520422345,1.335777203,0.14840484,0.251253554,-0.393610556,0.250350377,0.348878961,0.328577505,0.548751199,0.522665125,0.525412183,1.39853367,1.349325159,0.186141649,14.44,0.49,7761.61,729.5401,772.2841,0,1,0,0,0,0,0,0,0,0,0,0
0,-0.394857515,-0.625514547,0.449422772,1.488350926,0.704366854,0.777370242,-0.455741204,-0.570079006,-0.511975143,-0.642080589,-0.679356156,-0.646685374,1.582161533,0.950833209,1.106912607,34.81,4.41,6988.96,828.2884,812.25,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.723309426,0.397643392,-0.141480181,0.087842305,-0.169950359,-0.398278918,-0.700106105,-0.752354601,-0.731479954,0.401020392,0.399425562,0.398289488,-0.053861489,-0.237515775,-0.078324043,46.24,0.16,6496.36,725.2249,736.0369,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.504341486,-0.175325054,-1.146015202,1.639757263,1.100043257,0.295750897,-0.343718344,-0.705178032,-0.678532179,-0.139805882,-0.202789448,-0.192496277,0.067264667,-0.165446468,1.419922969,38.44,1,5700.25,839.8404,847.9744,0,0,0,0,0,1,0,0,0,0,0,0
0,4.276458555,1.257096061,0.626693658,0.950858428,0.978787585,1.155507563,4.340165064,4.403231646,4.430269623,1.299603195,1.299339485,1.306859821,1.345266511,1.326798194,0.998929613,47.61,6.25,7140.25,787.9249,836.9449,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.139394918,0.315790757,1.296383672,-0.003001497,-0.399697948,-0.267564782,-0.294613654,-0.154273923,-0.122983697,0.327431073,0.317467844,0.317029102,1.23884337,0.771800242,-0.249025227,27.04,0.04,7726.41,718.7761,716.6329,0,0,0,0,0,0,0,1,0,0,0,0
0,1.24740204,-0.625514547,-1.323286088,0.322522128,0.774567506,0.042103229,1.276736434,1.231414646,1.209445717,-0.547207593,-0.630363317,-0.650099551,-1.015908342,-0.555173888,0.566083772,1.96,4.41,5565.16,742.0176,818.5321,0,0,0,0,0,1,0,0,0,0,0,0
0,0.517508905,-1.07570404,-0.003602825,-0.010571814,0.264017309,0.659883132,0.510400261,0.506471687,0.477046291,-1.066750189,-1.062966754,-1.077403846,0.003685942,0.212993207,0.116049049,11.56,10.24,6609.69,718.24,773.3961,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.431352172,-0.052546101,-0.456628423,0.443647198,0.346981716,0.140138831,-0.370008514,-0.496167224,-0.505121497,-0.03840723,-0.054326299,-0.051170012,-0.095260619,-0.112677325,0.383834283,36,0.49,6241,750.76,780.6436,0,0,0,0,0,1,0,0,0,0,0,0
0,0.626992875,0.643201297,-0.594505779,0.950858428,0.978787585,-0.42784521,0.660521587,0.562610162,0.54250533,0.632229396,0.661478169,0.665482149,0.135992225,0.238868284,0.998929613,9.61,1,6130.89,787.9249,836.9449,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.613825456,0.029306534,0.311545417,1.730601066,1.087279502,0.0662231,-0.658977585,-0.834804138,-0.794184096,0.031116103,0.015814964,0.022848179,1.626506825,1.131522035,1.45844024,42.25,0.25,6872.41,846.81,846.81,0,0,0,0,1,0,0,0,0,0,0,0
0,3.291102821,2.075622412,0.13427453,1.124975716,0.863913791,1.283887517,3.276749971,3.379480946,3.370413742,2.091466427,2.165500765,2.150058257,0.988704518,0.798591197,1.019559709,17.64,20.25,6724,800.89,826.5625,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.431352172,-0.134398736,-0.141480181,0.352803395,0.308690451,0.233506071,-0.41278574,-0.486315968,-0.500283629,-0.124947466,-0.135708344,-0.132962477,0.14215554,0.129138792,0.317845484,36,0.81,6496.36,744.1984,777.2944,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.577330799,0.070232851,-1.165711967,0.587483218,0.64054808,0.012536937,-0.40815154,-0.662762903,-0.694873422,0.087788913,0.069049608,0.069996347,-0.681115981,-0.512388424,0.621889114,40.96,0.16,5685.16,761.2081,806.56,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.175889575,-0.175325054,-0.239964007,0.890295893,0.659693712,0.225725468,-0.149572123,-0.276525269,-0.277190732,-0.162896664,-0.18779164,-0.182298084,0.442545904,0.31179888,0.783233421,28.09,1,6416.01,783.4401,808.2649,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.90578271,-0.093472419,1.000932196,0.383084663,-0.316733541,0.267740725,-1.068346723,-0.975540271,-0.891210222,-0.107779971,-0.094865828,-0.080168352,1.265588125,0.596370134,-0.021493742,53.29,0.64,7464.96,746.3824,723.61,0,0,0,0,0,0,0,1,0,0,0,0
0,1.101423413,0.60227498,-1.086924907,0.557201951,0.959641953,-0.312692281,1.134145682,1.074697587,1.048640368,0.581630465,0.611864209,0.622324578,-0.625500232,-0.213605894,0.789043281,3.24,0.81,5745.64,759.0025,835.21,0,0,0,0,0,0,0,0,0,0,1,0
0,1.356886011,0.76598025,-1.224802263,1.276382054,1.227680807,-0.297909135,1.374010063,1.324262731,1.314293063,0.729260878,0.797518892,0.801251139,-0.26376161,-0.144993876,1.310449487,1.21,1.69,5640.01,812.25,859.6624,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.467846829,0.233938122,-0.535415484,1.102264766,0.595874937,-0.186646508,-0.394338061,-0.606268688,-0.574638969,0.239184128,0.236237293,0.237897035,0.30373583,0.005464903,0.851124013,37.21,0,6177.96,799.1929,802.5889,0,0,0,0,0,0,0,0,0,0,1,0
0,2.232757774,0.684127615,0.646390424,0.860014626,1.01707885,-0.07538388,2.232183593,2.250349176,2.254169824,0.706320688,0.702002549,0.70921614,1.294229819,1.375133516,0.975195546,1.69,1.21,7157.16,781.2025,840.4201,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.540836142,0.315790757,0.528209833,-0.154407835,-0.635827414,-0.284682109,-0.615977562,-0.540538921,-0.487382648,0.32351568,0.316861872,0.315935383,0.39558103,-0.049960894,-0.450045339,39.69,0.04,7056,708.0921,696.96,0,0,0,0,0,0,0,1,0,0,0,0
0,0.918950129,-0.993851405,-0.968744316,1.62461663,1.348936479,0.35021512,0.959115534,0.841852214,0.835599486,-0.911339187,-1.079933971,-1.07057549,0.237878,0.174241246,1.561592043,5.29,9,5836.96,838.6816,870.8401,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.978772024,-0.707367182,0.449422772,0.29224086,0.168289147,1.155507563,-1.051770548,-1.037986286,-1.040109041,-0.726010562,-0.711502973,-0.702376377,0.664348796,0.524895239,0.20920784,56.25,5.29,6988.96,739.84,765.0756,0,0,0,0,0,0,0,1,0,0,0,0
0,0.517508905,0.643201297,0.90244837,1.185538251,0.800095016,-0.45118702,0.440709031,0.432970374,0.438665874,0.670379384,0.666174453,0.661343752,1.803359906,1.426574333,1.012444515,11.56,1,7378.81,805.4244,820.8225,0,0,0,0,0,0,0,1,0,0,0,0
0,0.481014248,-0.666440865,-1.165711967,1.601905679,1.62335721,0.412459947,0.566188893,0.367801581,0.339489584,-0.593489552,-0.727955114,-0.735631354,0.020932106,0.191903746,1.714404729,12.25,4.84,5685.16,836.9449,896.4036,0,0,0,0,1,0,0,0,0,0,0,0
0,3.07213488,-2.671830425,0.90244837,0.375514346,0.953260076,-2.175368713,3.120078382,3.098391784,3.145372259,-2.822302191,-2.701227305,-2.793759759,1.164702934,1.551619007,0.693700999,12.96,50.41,7378.81,745.8361,834.6321,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.431352172,-1.771451438,0.784267779,0.829733358,0.449091755,2.100850864,-0.53844384,-0.538035061,-0.518022478,-1.858914606,-1.835565952,-1.797159805,1.406468851,1.03775066,0.631345181,36,24.01,7276.09,778.9681,789.61,0,1,0,0,0,0,0,0,0,0,0,0
0,0.517508905,1.911917141,0.331242182,0.087842305,0.200198534,-1.271262609,0.484644806,0.500424111,0.481615389,1.947400026,1.908917055,1.917066493,0.395233606,0.449405036,0.128246714,11.56,16.81,6889,725.2249,767.8441,0,0,0,0,1,0,0,0,0,0,0,0
0,1.831316549,-0.093472419,0.784267779,1.041702231,0.857531913,-0.199095473,1.818135696,1.830343627,1.824956883,-0.103362604,-0.105409742,-0.101924498,1.572426692,1.368874004,0.974006595,0.04,0.64,7276.09,794.6761,825.9876,0,1,0,0,0,0,0,0,0,0,0,0
0,0.699982189,0.806906567,1.453957793,0.178686107,-0.201859746,-0.502539002,0.595910152,0.679894834,0.692358284,0.862534849,0.809941318,0.798236021,1.53579423,1.068478072,-0.053155035,8.41,1.96,7867.69,731.7025,733.3264,0,0,0,0,0,0,0,0,0,0,0,1
0,0.444519591,-0.379956642,0.094881,1.707890115,1.750994759,0.233506071,0.429925605,0.321322809,0.289578915,-0.376737385,-0.424347974,-0.430306318,1.387033912,1.453365288,1.846731475,12.96,2.25,6691.24,845.0649,908.4196,0,0,0,0,0,0,0,0,0,1,0,0
0,0.408024934,-0.257177689,-0.870260491,1.420218074,1.151098277,0.158812279,0.474262417,0.300785678,0.295814389,-0.224037039,-0.285322839,-0.279993819,0.194220609,0.119142982,1.338592858,13.69,1.44,5913.61,823.1161,852.64,1,0,0,0,0,0,0,0,0,0,0,0
0,3.948006643,-1.157556675,-0.003602825,0.943288111,1.004315095,-1.773889582,3.915734779,4.056754774,4.083596082,-1.148371084,-1.209066612,-1.217902432,0.715475818,0.785010724,1.009947584,36,11.56,6609.69,787.3636,839.2609,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.285373545,0.193011804,0.291848651,-0.040853082,0.03426972,-0.143075129,-0.324022997,-0.297171859,-0.318057276,0.19762072,0.195697763,0.197325962,0.260002006,0.285214149,-0.026069685,31.36,0.01,6855.84,716.0976,753.5025,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.212384231,-0.175325054,0.646390424,-0.760033185,-0.737937454,0.233506071,-0.293544223,-0.153753995,-0.156472493,-0.185485472,-0.154766164,-0.149929906,0.036246587,-0.035986169,-0.783978075,29.16,1,7157.16,666.1561,688.5376,0,0,0,0,0,0,0,0,0,0,0,1
0,1.721832579,-2.098861979,0.626693658,1.185538251,1.297881459,-0.142297069,1.704464131,1.714372456,1.708162692,-2.178571345,-2.21440452,-2.241461088,1.527282324,1.583062138,1.305204346,0.01,32.49,7140.25,805.4244,866.1249,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.285373545,0.029306534,-1.441466679,-0.57834558,-0.41884358,0.031210385,-0.104433238,-0.242771036,-0.264625715,0.053453924,0.038917648,0.040288567,-1.741358958,-1.498625522,-0.528431504,31.36,0.25,5476,678.6025,715.0276,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.139394918,-0.420882959,1.867589861,0.829733358,0.283162941,0.460699687,-0.361809546,-0.232536676,-0.197755631,-0.490083006,-0.440269889,-0.420462845,2.473097494,1.83196873,0.535374698,27.04,2.56,8244.64,778.9681,775.0656,0,0,0,0,0,0,1,0,0,0,0,0
0,0.809466159,-0.543661912,-0.850563725,2.063695008,1.802049779,0.197715296,0.850033608,0.702347487,0.691820743,-0.495203136,-0.614032371,-0.610740438,0.668934803,0.613231998,2.065331936,6.76,3.61,5929,872.6116,913.2484,0,0,0,1,0,0,0,0,0,0,0,0
0,1.612348608,-0.420882959,-2.426304935,1.972851206,1.923305451,-0.136850647,1.619132478,1.592189521,1.584246084,-0.314994641,-0.4768706,-0.481238164,-1.030666944,-0.773626012,2.091298428,0.16,2.56,4761,865.5364,924.7681,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.015266681,0.561348662,-0.909654021,1.102264766,0.557583672,-0.659707189,-0.855351787,-1.186466601,-1.139580978,0.547195082,0.578853882,0.572161292,-0.069488653,-0.348931453,0.828691313,57.76,0.64,5882.89,799.1929,799.1929,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.066405604,1.011538155,-1.323286088,0.352803395,0.340599838,-0.925803822,0.080043547,-0.113062837,-0.128977278,0.950681399,1.021455858,1.022226771,-0.995174034,-0.862860454,0.33588475,25,3.61,5565.16,744.1984,780.0849,0,0,0,0,0,1,0,0,0,0,0,0
0,0.955444786,-0.298104007,0.035790705,0.920577161,0.723512487,0.035878747,0.943163193,0.909470138,0.904230015,-0.29265682,-0.315788084,-0.310278019,0.7374817,0.602647842,0.835343623,4.84,1.69,6642.25,785.6809,813.9609,0,0,0,0,1,0,0,0,0,0,0,0
