"","Observation","New.Date","Latitude","Longitude","Zonal.Winds","Meridional.Winds","Humidity","Air.Temp","Sea.Surface.Temp","diff","buoy","MonthN","new_elnino_1","new_elnino_2","new_elnino_3","new_elnino_4","new_elnino_5","new_elnino_6","new_elnino_7","new_elnino_8","new_elnino_9","new_elnino_10","new_elnino_11","new_elnino_12"
"739",13170,1992-08-30,0.04,-140.01,-8.3,-1.4,87.2,24.96,25.09,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"740",13171,1992-08-31,0.04,-140.01,-7,0.4,91.4,24.71,25.14,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"741",13172,1992-09-01,0.04,-140.01,-4.9,0,91,24.69,25.3,70,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"742",13173,1992-09-02,0.03,-140.01,-4.2,0.2,92.9,24.5,24.81,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"743",13174,1992-09-03,0.03,-140.01,-3.9,0.2,93,24.84,24.99,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"744",13175,1992-09-04,0.03,-140.01,-5.3,1.9,92.6,24.94,25.14,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"745",13176,1992-09-05,0.03,-140.02,-4.9,1.5,92.4,24.8,25.06,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"746",13177,1992-09-06,0.03,-140.01,-5,3,88.2,25.27,25.74,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"747",13178,1992-09-07,0.03,-140.02,-7.1,0.7,85.2,25.57,26.17,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"748",13179,1992-09-08,0.03,-140.02,-8.5,-1.9,83.2,25.87,26.5,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"749",13180,1992-09-09,0.02,-140.02,-8.3,-1.9,82.2,26.09,26.97,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"750",13181,1992-09-10,0.03,-140.02,-7.4,-2.1,81.2,25.96,26.87,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"751",13182,1992-09-11,0.04,-140.02,-7.3,-1.9,77.3,25.55,26.8,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"752",13183,1992-09-12,0.04,-140.01,-5.8,-2,77.7,25.19,26.14,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"753",13411,1993-04-28,0.03,-140,-3.1,-1.6,79.8,27.69,28.3,9516,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"754",13412,1993-04-29,0.04,-140,-4.2,-0.9,80.1,27.81,28.4,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"755",13413,1993-04-30,0.04,-140,-2.5,-1.5,76.8,27.76,28.43,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"756",13414,1993-05-01,0.04,-140,-2.2,0.8,77.4,27.91,28.82,71,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"757",13415,1993-05-02,0.04,-140,-4.7,1.3,79.4,28.03,28.52,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"758",13416,1993-05-03,0.04,-140,-3.2,-1.6,80,27.78,28.4,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"759",13417,1993-05-04,0.03,-140,-2.9,-1.2,79.6,27.46,27.95,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"760",13418,1993-05-05,0.03,-140,-1.7,1.2,78.7,27.68,28.08,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"761",13419,1993-05-06,0.03,-140,-0.7,0.6,77.6,27.89,28.68,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"762",13420,1993-05-07,0.03,-140,-3,-1.3,79,27.73,28.31,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"763",13421,1993-05-08,0.03,-140,-4.3,0.2,80.6,27.67,28.37,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"764",13422,1993-05-09,0.03,-140,-3.7,-0.8,79.5,27.72,28.36,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"765",13423,1993-05-10,0.03,-140,-3.9,-0.7,79.7,27.81,28.48,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"766",13424,1993-05-11,0.03,-140,-4.9,-0.4,80.4,27.76,28.33,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"767",13425,1993-05-12,0.03,-140,-5.4,-0.6,81.6,27.61,28.07,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"768",13426,1993-05-13,0.03,-140,-6.2,-1.4,80.6,27.47,27.84,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"769",13427,1993-05-14,0.03,-140,-5,1.3,78.3,27.59,27.9,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"770",13428,1993-05-15,0.03,-140,-4.5,-1,78.3,27.43,27.91,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"771",13429,1993-05-16,0.03,-140,-4.7,-2,76.4,27.39,27.86,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"772",13430,1993-05-17,0.03,-140,-6.1,0.2,79.1,27.45,27.79,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"773",13431,1993-05-18,0.03,-140,-6.4,-0.6,78.8,27.52,27.68,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"774",13432,1993-05-19,0.03,-140,-6.3,-0.9,78.1,27.29,27.76,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"775",13433,1993-05-20,0.03,-140,-5.7,-0.4,80.8,27.22,27.82,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"776",13434,1993-05-21,0.03,-140,-4.3,-0.3,80.8,27.26,27.88,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"777",13435,1993-05-22,0.03,-140,-2.5,1.7,79.5,27.19,28.08,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"778",13436,1993-05-23,0.03,-140,-2.7,0.5,78.6,27.33,28.21,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"779",13437,1993-05-24,0.03,-140,-4,2.4,80.8,27.37,28.06,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"780",13438,1993-05-25,0.03,-140,-2.4,1.1,80.4,27.27,28.06,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"781",13439,1993-05-26,0.04,-140,-1.8,-1.8,77.7,27.46,28.01,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"782",13440,1993-05-27,0.03,-140,-1,-0.4,78.1,27.35,28.05,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"783",13441,1993-05-28,0.03,-140,-3.4,0.8,78.2,27.24,28.08,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"784",13442,1993-05-29,0.03,-140,-5.8,1.8,79.4,27.41,27.89,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"785",13443,1993-05-30,0.04,-139.99,-6.8,1.8,81,27.63,27.76,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"786",13444,1993-05-31,0.04,-139.97,-6.2,1.8,78.2,27.51,27.76,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"787",13445,1993-06-01,0.03,-139.99,-3.1,-1.8,80.9,27.22,27.8,70,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"788",13446,1993-06-02,0.03,-139.98,-3.4,-0.9,79.9,27.3,27.99,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"789",13447,1993-06-03,0.03,-139.99,-6,-1.4,81,27.42,27.93,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"790",13448,1993-06-04,0.03,-139.99,-7.6,-0.3,80,27.57,27.78,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"791",13449,1993-06-05,0.04,-139.98,-6.4,0,80.4,27.42,27.69,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"792",13450,1993-06-06,0.03,-139.99,-6.9,-1,80.1,27.32,27.64,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"793",13451,1993-06-07,0.03,-139.99,-5.9,0.9,81.5,27.25,27.57,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"794",13452,1993-06-08,0.04,-139.99,-5.7,1.1,79.8,27.28,27.51,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"795",13453,1993-06-09,0.03,-139.99,-4.5,-0.6,82.3,27,27.47,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"796",13454,1993-06-10,0.03,-139.99,-5.7,-0.4,80.5,27.08,27.44,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"797",13455,1993-06-11,0.03,-139.99,-6.1,0,81.6,27.03,27.35,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"798",13456,1993-06-12,0.03,-139.99,-5.9,-1,78.3,26.77,27.16,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"799",13457,1993-06-13,0.03,-139.98,-4.3,-0.1,77.2,26.3,27.1,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"800",13458,1993-06-14,0.03,-139.98,-4.2,3.2,79.7,26.79,27.06,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"801",13459,1993-06-15,0.03,-139.99,-2.8,4.8,81.9,26.96,27.12,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"802",13460,1993-06-16,0.04,-139.99,-5.1,2.1,79.9,26.85,27.06,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"803",13461,1993-06-17,0.03,-139.99,-4.3,-0.2,80.6,26.55,27.14,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"804",13462,1993-06-18,0.03,-139.98,-4.1,0.4,79.9,26.55,27.37,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"805",13463,1993-06-19,0.03,-139.98,-5,2.9,79,26.92,27.37,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"806",13464,1993-06-20,0.03,-139.99,-2.2,0.3,77.5,26.77,27.28,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"807",13465,1993-06-21,0.03,-139.98,-2.8,-0.9,77.5,26.91,27.57,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"808",13466,1993-06-22,0.03,-139.98,-2.8,1.4,78.1,26.68,27.57,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"809",13467,1993-06-23,0.03,-139.99,-3.1,1.2,77.9,26.64,27.78,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"810",13468,1993-06-24,0.03,-139.99,-4.6,1.6,78.4,26.9,27.98,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"811",13469,1993-06-25,0.03,-139.99,-5.6,2.5,79.1,27.06,27.96,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"812",13470,1993-06-26,0.04,-139.99,-6.9,0.7,79.6,27.1,27.69,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"813",13471,1993-06-27,0.04,-139.99,-6.8,-0.9,77.9,26.86,27.55,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"814",13472,1993-06-28,0.03,-139.99,-5,-0.3,77.8,26.36,27.36,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"815",13473,1993-06-29,0.03,-139.98,-4,-0.1,76.9,26.25,27.37,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"816",13474,1993-06-30,0.03,-140,-4.3,0.1,77.6,26.49,27.38,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"817",13475,1993-07-01,0.03,-139.98,-5.8,1.6,76.4,26.89,27.33,71,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"818",13476,1993-07-02,0.03,-139.98,-4.9,0.6,75.6,26.71,27.39,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"819",13477,1993-07-03,0.03,-139.98,-4.9,0.6,76.6,26.73,27.46,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"820",13478,1993-07-04,0.04,-139.99,-6,0.6,78.7,26.75,27.41,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"821",13479,1993-07-05,0.04,-139.98,-7,0.5,78.1,26.69,27.23,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"822",13480,1993-07-06,0.03,-139.99,-8.3,-2.6,78.8,26.5,27.01,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"823",13481,1993-07-07,0.03,-139.99,-7.4,-2.2,78,26.18,26.63,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"824",13482,1993-07-08,0.03,-139.99,-7,-1.8,81.1,25.89,26.34,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"825",13483,1993-07-09,0.03,-139.99,-7.3,-1.2,82.1,25.56,26.06,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"826",13484,1993-07-10,0.03,-139.99,-6.4,0.4,82.8,25.26,25.57,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"827",13485,1993-07-11,0.04,-139.99,-5.8,-0.7,83.1,25.15,25.43,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"828",13486,1993-07-12,0.03,-139.98,-5.6,-1.8,83.7,25.18,25.42,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"829",13487,1993-07-13,0.03,-140,-5.5,-1.6,84.3,24.81,25.09,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"830",13488,1993-07-14,0.03,-139.99,-3.9,-1.3,86.7,24.85,25.3,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"831",13489,1993-07-15,0.04,-139.98,-3.3,-0.1,88.4,25.01,25.5,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"832",13490,1993-07-16,0.03,-139.99,-5.5,-2.5,84.9,25.22,25.58,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"833",13491,1993-07-17,0.03,-139.99,-6.1,-2,84.5,25.05,25.55,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"834",13492,1993-07-18,0.03,-139.99,-6.8,-1,84.5,25.03,25.27,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"835",13493,1993-07-19,0.03,-139.99,-7.4,-2.7,81.9,24.91,25.04,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"836",13494,1993-07-20,0.04,-139.99,-6.7,-1.9,84.3,24.99,25.14,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"837",13495,1993-07-21,0.04,-139.99,-6.5,-2.5,83.3,25.2,25.35,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"838",13496,1993-07-22,0.04,-139.99,-6.8,-2.4,85.2,24.88,25.31,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"839",13497,1993-07-23,0.04,-139.99,-6.6,-1.2,84,25,25.37,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"840",13498,1993-07-24,0.04,-139.99,-7.6,-2,83.9,25.03,25.2,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"841",13499,1993-07-25,0.04,-139.99,-8.2,-3.2,80.1,24.7,25.01,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"842",13500,1993-07-26,0.04,-139.99,-5.7,-1.5,81.1,24.34,25.09,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"843",13501,1993-07-27,0.04,-139.99,-6.2,0.3,82.8,24.58,25.27,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"844",13502,1993-07-28,0.03,-139.98,-6.6,-0.4,85.1,24.77,25.29,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"845",13503,1993-07-29,0.03,-139.99,-6.8,-2.6,84.1,24.64,25.18,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"846",13504,1993-07-30,0.03,-139.99,-6.9,-0.5,81.3,24.39,25.17,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"847",13505,1993-07-31,0.03,-139.98,-5.1,0.7,83.7,24.31,25.07,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"848",13506,1993-08-01,0.02,-139.99,-5.6,-0.5,87.7,24.35,24.8,70,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"849",13507,1993-08-02,0.02,-139.99,-6.3,-0.4,84.9,24.22,24.49,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"850",13508,1993-08-03,0.02,-139.99,-6.8,-1.4,82.8,24.29,24.7,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"851",13509,1993-08-04,0.03,-140,-5.6,-0.9,85.2,24.21,24.61,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"852",13510,1993-08-05,0.03,-139.99,-7,1.3,86.6,24.03,24.24,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"853",13511,1993-08-06,0.03,-139.98,-5.4,0.4,88.1,23.82,24.09,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"854",13512,1993-08-07,0.03,-139.99,-3.5,0.3,89.5,23.87,24.37,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"855",13513,1993-08-08,0.04,-139.99,-4,0.5,87.3,23.97,24.41,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"856",13514,1993-08-09,0.04,-139.99,-3.9,1.1,86.3,24.08,24.52,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"857",13515,1993-08-10,0.04,-139.99,-3.6,2.5,83.3,24.57,24.92,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"858",13516,1993-08-11,0.04,-139.99,-4.2,-0.1,83.5,24.44,24.91,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"859",13517,1993-08-12,0.04,-139.99,-4.8,1.4,83.5,24.7,25.03,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"860",13518,1993-08-13,0.04,-139.98,-5.9,0.2,81.9,24.89,25.1,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"861",13519,1993-08-14,0.05,-139.99,-7.2,-0.3,80.3,24.71,25.08,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"862",13520,1993-08-15,0.04,-139.98,-6.2,1.2,79.9,24.52,25.09,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"863",13521,1993-08-16,0.04,-139.98,-6.6,2.7,81.8,24.59,25.12,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"864",13522,1993-08-17,0.03,-139.98,-5.4,1.9,84.1,24.45,24.97,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"865",13523,1993-08-18,0.02,-139.99,-5.3,1,82.5,24.6,25.03,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"866",13524,1993-08-19,0.02,-140,-4.7,2,79.9,24.48,25.45,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"867",13525,1993-08-20,0.02,-140,-4.5,2.8,80.2,24.65,25.51,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"868",13526,1993-08-21,0.03,-140,-5.5,2.4,80.3,24.69,25.57,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"869",13527,1993-08-22,0.03,-140,-6.8,0.7,78.7,24.87,25.87,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"870",13528,1993-08-23,0.02,-140,-7.7,0.9,78.8,24.97,26.09,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"871",13529,1993-08-24,0.03,-140.01,-7.9,0.9,77.2,24.87,25.97,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"872",13530,1993-08-25,0.03,-140.01,-7.4,0.4,77.9,24.86,26.15,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"873",13531,1993-08-26,0.03,-140.01,-7.2,0.8,79.8,25.03,26.38,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"874",13532,1993-08-27,0.03,-140.01,-8,-1,79.7,25.11,26.13,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"875",13533,1993-08-28,0.03,-140.01,-8,-0.6,80.3,24.71,25.87,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"876",13534,1993-08-29,0.03,-140.01,-5.1,0.7,83.2,24.6,25.84,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"877",13535,1993-08-30,0.03,-140,-4.5,1.2,86.1,24.45,25.13,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"878",13536,1993-08-31,0.04,-139.99,-5.1,-0.5,84.3,24.08,24.31,1,2,8,0,0,0,0,0,0,0,1,0,0,0,0
"879",13537,1993-09-01,0.04,-140,-4.1,0.3,83.6,24.14,24.61,70,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"880",13538,1993-09-02,0.04,-139.99,-4.2,1.2,83.3,24.55,24.8,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"881",13539,1993-09-03,0.04,-139.99,-3.6,-0.5,81.7,24.76,25.41,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"882",13540,1993-09-04,0.04,-139.99,-4.6,-0.8,83.3,24.74,25.33,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"883",13541,1993-09-05,0.05,-139.99,-5.8,-0.9,81.5,24.61,25.21,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"884",13542,1993-09-06,0.04,-139.99,-5.2,-0.6,79.1,24.54,25.23,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"885",13543,1993-09-07,0.04,-139.99,-5.9,-0.2,79,24.58,25.27,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"886",13544,1993-09-08,0.04,-139.99,-6.2,-2.1,79.3,24.75,25.29,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"887",13545,1993-09-09,0.04,-139.99,-6.4,0.3,80,24.88,25.33,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"888",13546,1993-09-10,0.04,-139.99,-4.4,2.4,82.6,24.92,25.36,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"889",13547,1993-09-11,0.04,-139.99,-5,0.4,82.6,25.19,25.56,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"890",13548,1993-09-12,0.03,-139.98,-5.4,-1.1,82.2,25.13,25.71,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"891",13549,1993-09-13,0.04,-139.99,-6.2,1.1,80.2,25.14,25.79,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"892",13550,1993-09-14,0.04,-139.99,-7.6,-0.1,79.6,25.28,25.83,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"893",13551,1993-09-15,0.03,-139.99,-7.4,-1.1,78,25.16,25.73,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"894",13552,1993-09-16,0.03,-139.99,-5.9,-0.7,78.3,24.95,25.72,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"895",13553,1993-09-17,0.03,-140,-6.1,0.2,77.2,25.11,25.75,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"896",13554,1993-09-18,0.02,-139.99,-5.7,0.6,81,24.89,25.54,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"897",13555,1993-09-19,0.03,-140,-5.2,-0.2,81.5,24.88,25.57,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"898",13556,1993-09-20,0.03,-140,-6.2,0.4,82.6,25.34,25.63,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"899",13557,1993-09-21,0.03,-140,-5.3,1.4,81.5,25.24,25.66,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"900",13558,1993-09-22,0.03,-140,-5.6,0.9,81,25.4,26.03,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"901",13559,1993-09-23,0.03,-140.01,-6.1,0.9,80.7,25.32,26.01,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"902",13560,1993-09-24,0.03,-140,-6.9,0.9,82.4,25.45,25.95,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"903",13561,1993-09-25,0.03,-140,-6.8,-0.9,79.6,25.54,26.16,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"904",13562,1993-09-26,0.03,-140.01,-6.9,-1.5,77.8,25.34,26.02,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"905",13563,1993-09-27,0.03,-140,-6.6,-0.9,76.4,25.63,26.11,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"906",13564,1993-09-28,0.03,-140,-5.5,0.8,77.6,25.77,26.6,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"907",13565,1993-09-29,0.04,-140.01,-6.5,1.4,82.8,25.58,26.67,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"908",13566,1993-09-30,0.04,-140,-7.2,1,80.6,25.95,26.63,1,2,9,0,0,0,0,0,0,0,0,1,0,0,0
"909",13567,1993-10-01,0.04,-140.01,-7.6,-0.2,76.9,25.89,26.62,71,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"910",13568,1993-10-02,0.04,-139.99,-6.8,-1.3,74,25.53,26.27,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"911",13569,1993-10-03,0.04,-139.98,-5.6,2.2,76.5,25.7,26.23,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"912",13570,1993-10-04,0.04,-139.98,-4.8,3.2,78.5,25.96,26.25,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"913",13571,1993-10-05,0.03,-139.98,-5.9,1.2,77.1,25.83,26.26,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"914",13572,1993-10-06,0.03,-139.98,-6,0.3,80.7,25.96,26.31,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"915",13573,1993-10-07,0.03,-139.98,-7,-0.3,78.9,25.89,26.3,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"916",13574,1993-10-08,0.03,-139.98,-6.3,0.8,78.6,25.87,26.32,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"917",13575,1993-10-09,0.03,-139.98,-6,1.9,76.6,25.76,26.3,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"918",13576,1993-10-10,0.03,-139.98,-5.7,0,75.2,25.6,26.16,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"919",13577,1993-10-11,0.04,-139.98,-5.2,-1.1,73.6,25.35,26.23,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"920",13578,1993-10-12,0.04,-139.98,-6.2,-0.3,76.5,25.39,26.28,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"921",13579,1993-10-13,0.04,-139.98,-7.2,0.9,79,25.74,26.25,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"922",13580,1993-10-14,0.04,-139.99,-7.5,1.4,74.3,25.65,26.16,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"923",13581,1993-10-15,0.04,-139.99,-6,1.3,74.3,25.39,26.17,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"924",13582,1993-10-16,0.05,-139.99,-5.1,0.7,78.7,25.42,26.24,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"925",13583,1993-10-17,0.04,-139.99,-6.8,1.2,81.7,25.53,26.07,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"926",13584,1993-10-18,0.04,-139.99,-6.1,0.9,79.3,25.25,25.87,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"927",13585,1993-10-19,0.04,-139.99,-6.8,0.3,79.3,25.14,25.78,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"928",13586,1993-10-20,0.04,-139.99,-6,1.5,78.6,25.06,25.62,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"929",13587,1993-10-21,0.03,-139.99,-4.6,-1.1,79.4,24.74,25.54,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
